145760.000000,9.262450,7.873760
145790.000000,9.347540,7.861700
145920.000000,9.364650,7.522300
146180.000000,9.066790,7.446450
146830.000000,8.274290,6.826610
147010.000000,7.921180,6.189310
147090.000000,7.535620,6.319010
147110.000000,7.439180,6.412090
147160.000000,7.239730,6.741050
147180.000000,7.188710,6.910030
147350.000000,7.671720,8.326580
147470.000000,8.556680,8.795250
147530.000000,8.987160,8.962720
147570.000000,9.211910,9.057720
147710.000000,9.409620,9.059730
147820.000000,9.482650,8.640420
152790.000000,32.732500,6.854260
152810.000000,32.953000,6.832260
152890.000000,33.798700,6.671820
152930.000000,34.187100,6.608820
152950.000000,34.371800,6.588760
153060.000000,35.271500,6.609380
153090.000000,35.469000,6.650960
153300.000000,36.561700,6.504520
155410.000000,34.052300,18.659300
157680.000000,30.510500,36.084000
159590.000000,23.897800,34.703800
165530.000000,22.867500,25.750900
165560.000000,22.721300,25.687600
165590.000000,22.602700,25.640000
165720.000000,22.443800,25.588200
165940.000000,22.007600,25.429100
166100.000000,21.520200,25.327600
168000.000000,21.012600,22.570600
168020.000000,20.995000,22.498900
168060.000000,20.968300,22.345400
168090.000000,20.956100,22.231500
168270.000000,20.985000,21.402000
168950.000000,23.520900,18.521300
169480.000000,20.937600,15.403000
170070.000000,9.162800,9.989690
170100.000000,8.719730,9.927760
170130.000000,8.329900,9.877350
170160.000000,7.985580,9.832290
170190.000000,7.702580,9.790300
170210.000000,7.543920,9.760460
170240.000000,7.351060,9.705470
170280.000000,7.183730,9.584550
170290.000000,7.158060,9.540200
170320.000000,7.098400,9.387450
170470.000000,6.849830,8.528340
170480.000000,6.807680,8.511070
170500.000000,6.705510,8.522630
170510.000000,6.647650,8.554090
170820.000000,5.877280,11.206100
170920.000000,5.669850,11.735800
171570.000000,5.565580,21.103700
171600.000000,5.559270,21.469900
171700.000000,5.552660,22.639700
171750.000000,5.556300,23.216800
171840.000000,5.573620,24.270400
171870.000000,5.593190,24.630200
172050.000000,5.856820,26.903000
172160.000000,6.049480,28.422300
172250.000000,6.113430,29.824800
177850.000000,19.273800,33.169800
178250.000000,19.938400,32.387300
179030.000000,22.020900,31.416300
179460.000000,22.952200,32.921800
179820.000000,22.392000,31.395600
180150.000000,10.782800,8.124380
181500.000000,6.852690,7.229320
181530.000000,6.675260,7.165740
181640.000000,6.273460,6.803930
181730.000000,6.455690,6.446060
181760.000000,6.605280,6.335390
181860.000000,7.107920,6.182480
181880.000000,7.180020,6.195570
181910.000000,7.267620,6.237900
181990.000000,7.436310,6.420810
182020.000000,7.493540,6.482340
182100.000000,7.664750,6.482120
182110.000000,7.687910,6.463670
182130.000000,7.735240,6.423050
182230.000000,8.019010,6.247740
182240.000000,8.050250,6.243030
182260.000000,8.109400,6.248630
182310.000000,8.215770,6.323250
182430.000000,8.149610,6.610500
182440.000000,8.131200,6.626350
182560.000000,8.009430,6.573830
182580.000000,8.023260,6.547980
182620.000000,8.070720,6.505220
182670.000000,8.139730,6.480660
182700.000000,8.178420,6.482740
182810.000000,8.332990,6.485310
182860.000000,8.441150,6.405310
183020.000000,8.903950,6.361990
183160.000000,9.100630,6.348870
184780.000000,9.689770,6.952230
184930.000000,9.705580,7.145890
185080.000000,10.066200,6.939380
185100.000000,10.107400,6.886080
185150.000000,10.178300,6.770920
185280.000000,10.217000,6.709930
185310.000000,10.213100,6.725980
185350.000000,10.205400,6.753660
185510.000000,10.149300,6.961160
185530.000000,10.135900,6.999920
185570.000000,10.098700,7.083230
185660.000000,9.984210,7.291210
185780.000000,9.893470,7.515000
185810.000000,9.878370,7.556900
185830.000000,9.866410,7.585330
185890.000000,9.810550,7.677740
185900.000000,9.798080,7.694000
185960.000000,9.700830,7.797660
185990.000000,9.649280,7.855480
186020.000000,9.605590,7.918360
186040.000000,9.586500,7.963880
186160.000000,9.703460,8.219400
186180.000000,9.751770,8.237460
186290.000000,10.008000,8.250490
186310.000000,10.040600,8.267980
186390.000000,10.132400,8.402690
186520.000000,10.203100,8.564940
186540.000000,10.184500,8.588630
186570.000000,10.144400,8.629490
186670.000000,10.050200,8.767610
186770.000000,9.888820,9.010630
186810.000000,9.715710,9.166130
186920.000000,9.220660,9.583970
187200.000000,9.102360,10.007600
188380.000000,5.829720,20.593000
188450.000000,5.687640,21.576900
188590.000000,5.658110,23.014600
188650.000000,5.715260,23.426400
188670.000000,5.737390,23.548000
188700.000000,5.764630,23.721900
188740.000000,5.773570,23.950400
189030.000000,5.937690,26.522900
189070.000000,5.983340,26.797200
189300.000000,6.145690,27.711100
191780.000000,7.512070,26.832400
192030.000000,7.723960,26.284500
192190.000000,7.765450,26.375600
192220.000000,7.751800,26.388400
192370.000000,7.766240,26.211700
192400.000000,7.784770,26.212700
192590.000000,7.731470,26.409000
192620.000000,7.693430,26.405100
193120.000000,7.685270,26.217400
193670.000000,7.541060,26.320700
194030.000000,7.565010,26.415800
194200.000000,7.527310,26.436300
194410.000000,7.403460,26.269900
194570.000000,7.313960,26.150900
194800.000000,7.399410,26.314700
195150.000000,7.428560,26.684300
196260.000000,7.567600,26.421000
196460.000000,7.618150,26.429700
196560.000000,7.743660,26.273700
196630.000000,7.795160,25.976600
196650.000000,7.797490,25.892600
196860.000000,7.794970,25.765600
196950.000000,7.746420,25.862700
197280.000000,7.568150,26.858600
197320.000000,7.600630,26.909800
197550.000000,7.786510,27.016200
197570.000000,7.794820,27.013300
197720.000000,7.852780,27.141200
198760.000000,5.919250,32.396400
198800.000000,5.940490,32.677700
198890.000000,5.993560,33.304800
198980.000000,6.243380,33.882300
199150.000000,7.251470,34.539100
204950.000000,12.349400,33.114300
205010.000000,12.120400,32.890600
205210.000000,10.820900,31.520900
205240.000000,10.677100,31.367400
205280.000000,10.541700,31.207300
205400.000000,10.453400,30.751800
205420.000000,10.501100,30.660700
205460.000000,10.661400,30.489100
205600.000000,11.473600,30.121200
205630.000000,11.604700,30.025900
205760.000000,12.017000,29.687400
205780.000000,12.060800,29.656100
205870.000000,12.058200,29.388400
205920.000000,11.905600,29.135700
207620.000000,15.610500,26.620600
207780.000000,15.809600,26.197700
207880.000000,15.863000,25.978000
212460.000000,11.184300,34.837400
212480.000000,11.101100,34.693600
212530.000000,10.922200,34.350500
212590.000000,10.823300,33.957200
212620.000000,10.829500,33.783700
212640.000000,10.847800,33.688300
212770.000000,10.578200,33.657000
212790.000000,10.419700,33.717900
212810.000000,10.234400,33.779700
212830.000000,10.030200,33.837100
212860.000000,9.706330,33.908400
213010.000000,8.163670,33.686800
213030.000000,7.964940,33.543100
213060.000000,7.677100,33.263100
213080.000000,7.499600,33.026500
214420.000000,5.734310,23.296800
214480.000000,5.747060,22.949500
214570.000000,5.796930,22.376800
214680.000000,6.005120,21.770500
215740.000000,7.081960,12.411500
215780.000000,7.360190,12.109600
215830.000000,7.744120,11.876200
215890.000000,8.244340,11.849300
215910.000000,8.413130,11.899000
215970.000000,8.893580,12.143700
216010.000000,9.173540,12.316800
226280.000000,18.715500,21.637100
226380.000000,18.796100,21.961800
226510.000000,19.017000,22.175700
226560.000000,19.147600,22.133000
226790.000000,19.540300,22.225900
226910.000000,19.552700,22.741600
227090.000000,19.551000,23.020100
227900.000000,22.226000,22.990700
228120.000000,22.604000,23.142600
228150.000000,22.643400,23.254800
228310.000000,22.515600,24.167200
237660.000000,27.243400,33.922500
237970.000000,28.067100,33.083800
238010.000000,28.161000,33.034200
239730.000000,27.163700,29.962700
240120.000000,27.241700,29.635400
242010.000000,26.964200,28.032400
242260.000000,26.652600,27.596700
242360.000000,26.532600,27.314100
242670.000000,26.779100,26.654300
243960.000000,27.186000,25.759200
244120.000000,27.145400,25.330900
244160.000000,27.127700,25.200500
244190.000000,27.111200,25.091300
244300.000000,27.034400,24.645500
244320.000000,27.041500,24.565400
244440.000000,27.318900,24.185000
244460.000000,27.370100,24.141800
244470.000000,27.392500,24.121500
244610.000000,27.635600,23.774800
244620.000000,27.650500,23.739000
244680.000000,27.721900,23.471700
244810.000000,27.791300,22.947100
244830.000000,27.792000,22.891500
244880.000000,27.760400,22.768900
245060.000000,27.240300,22.657400
245080.000000,27.226800,22.668500
245240.000000,27.845200,22.657900
245260.000000,27.964000,22.641500
245400.000000,28.710500,22.458600
245520.000000,29.373000,22.560000
245570.000000,29.622100,22.722700
245640.000000,29.789300,22.765800
254060.000000,30.614700,22.389100
254180.000000,30.127200,22.428400
254240.000000,29.929600,22.581600
254280.000000,29.840100,22.663500
254420.000000,29.749700,22.895700
254450.000000,29.792800,22.882500
254590.000000,30.204700,22.435700
254600.000000,30.243200,22.376300
254770.000000,30.760900,21.144600
255030.000000,30.083800,20.602000
255080.000000,30.006200,20.612500
255200.000000,29.807000,20.713400
255230.000000,29.758000,20.712200
255380.000000,29.408400,20.641500
255410.000000,29.323700,20.664000
255420.000000,29.297900,20.672000
255610.000000,29.803300,20.050600
255640.000000,29.940200,19.843300
255690.000000,30.034800,19.487300
255880.000000,29.350400,18.595700
256070.000000,28.934900,18.625700
256150.000000,28.817900,18.594700
256360.000000,28.927700,17.602900
256690.000000,29.251800,15.768700
256910.000000,28.071000,15.912300
257120.000000,28.122000,15.218600
257190.000000,28.193000,15.065000
257270.000000,28.176100,14.914000
257370.000000,28.149300,14.535100
257880.000000,28.254500,13.642800
258880.000000,25.988300,12.896400
259240.000000,25.701000,13.997200
259480.000000,25.279700,14.022800
259550.000000,25.182900,14.279000
259660.000000,25.122200,14.763300
259860.000000,24.899900,14.471600
260250.000000,24.457700,12.183700
267840.000000,21.646900,13.123600
267870.000000,21.871400,13.227300
267910.000000,22.154300,13.335600
267940.000000,22.353500,13.417100
268130.000000,23.687100,14.336300
268310.000000,25.029500,15.497900
268490.000000,25.074900,16.993100
268590.000000,25.150200,17.685400
268700.000000,25.176700,18.297500
268730.000000,25.141100,18.425200
268760.000000,25.093100,18.532200
268900.000000,24.903900,19.073400
268930.000000,24.807600,19.182800
268960.000000,24.655400,19.258900
268990.000000,24.432500,19.292200
269030.000000,24.069900,19.296200
269170.000000,22.778900,19.150500
269190.000000,22.608100,19.115600
269210.000000,22.437200,19.081300
274920.000000,15.664800,18.815600
274950.000000,15.586900,18.749700
279230.000000,16.197200,18.375500
279640.000000,16.123400,18.259800
286730.000000,6.839070,26.153000
286800.000000,6.928120,26.829900
286870.000000,7.017490,27.351700
287020.000000,7.160820,28.203200
287330.000000,6.621160,30.660800
287340.000000,6.593050,30.784300
287470.000000,6.336960,32.427500
287510.000000,6.294980,32.922100
289490.000000,24.448600,35.785500
289630.000000,25.978300,35.678700
291050.000000,26.112400,32.477000
291240.000000,26.241300,32.057300
293860.000000,23.353900,24.951700
295940.000000,20.451900,22.392400
296030.000000,19.663900,22.317400
296140.000000,18.946200,22.034900
297600.000000,19.032000,19.957700
299050.000000,12.304800,20.679400
300600.000000,10.043600,13.278400
300650.000000,10.282500,12.980600
300670.000000,10.380200,12.902700
300730.000000,10.639400,12.790700
300850.000000,10.657400,12.605300
300960.000000,10.001100,11.698400
301090.000000,9.241590,10.687700
301110.000000,9.164270,10.577700
301130.000000,9.093870,10.471100
301160.000000,8.996490,10.310700
301210.000000,8.853060,10.036300
301240.000000,8.781270,9.882710
301270.000000,8.728250,9.756590
301280.000000,8.713290,9.718790
301310.000000,8.683120,9.625590
301330.000000,8.669750,9.569120
301420.000000,8.660590,9.279780
301440.000000,8.675590,9.211440
301460.000000,8.700920,9.151420
301560.000000,8.944430,9.037920
301570.000000,8.966080,9.030400
301590.000000,9.003070,9.007230
301690.000000,8.995470,8.538770
301710.000000,8.973540,8.384380
301720.000000,8.962880,8.305020
301780.000000,8.943160,7.870470
301810.000000,8.966910,7.725030
301820.000000,8.977430,7.685260
301920.000000,9.049410,7.564520
301940.000000,9.031810,7.549660
301960.000000,9.002050,7.523090
301980.000000,8.962790,7.481560
302090.000000,8.709320,7.043420
302110.000000,8.668410,6.959340
302140.000000,8.609810,6.845370
302250.000000,8.411390,6.461190
302270.000000,8.385960,6.384320
302350.000000,8.389070,6.106490
302570.000000,8.753060,6.440510
302690.000000,8.853310,7.105800
302720.000000,8.877980,7.174490
302880.000000,9.188820,7.011890
304790.000000,9.378990,8.405680
304830.000000,9.048520,8.399630
304850.000000,8.898870,8.417590
304890.000000,8.643700,8.499160
304950.000000,8.397060,8.728880
304980.000000,8.339410,8.885100
305060.000000,8.386110,9.373700
305070.000000,8.405710,9.429280
305080.000000,8.425310,9.484860
305100.000000,8.467520,9.581150
305200.000000,8.601690,9.760810
305220.000000,8.595110,9.729770
305240.000000,8.573930,9.674140
305270.000000,8.514540,9.539350
305340.000000,8.316650,9.022650
305370.000000,8.249740,8.734190
305480.000000,8.192670,7.743660
305500.000000,8.171740,7.612430
305560.000000,7.990170,7.289680
305580.000000,7.895400,7.190580
305590.000000,7.844670,7.140210
305600.000000,7.793940,7.089830
305620.000000,7.694640,6.985960
305730.000000,7.459000,6.366420
305750.000000,7.477800,6.249760
305770.000000,7.508480,6.134850
305840.000000,7.681740,5.795280
305960.000000,8.282710,5.819430
305970.000000,8.344340,5.865990
306180.000000,9.303780,6.620760
306340.000000,9.750320,7.034370
306430.000000,9.851990,7.313630
312350.000000,27.479600,26.217800
314310.000000,26.338500,28.111000
319350.000000,19.881900,24.850000
319810.000000,20.289400,24.537200
319860.000000,20.211600,24.445000
320030.000000,19.651800,23.772700
320380.000000,19.155200,22.778900
320510.000000,19.410200,22.605200
323620.000000,12.272400,11.289800
323650.000000,11.913900,11.077200
323680.000000,11.540300,10.869700
323720.000000,11.038100,10.585300
323760.000000,10.564700,10.279800
323800.000000,10.134900,9.951860
323900.000000,9.141130,9.060260
323910.000000,9.039780,8.968760
323940.000000,8.734200,8.694580
323960.000000,8.530620,8.511600
323980.000000,8.330600,8.326800
324020.000000,7.954010,7.943580
324120.000000,7.233410,6.906600
324230.000000,6.674160,6.011010
324250.000000,6.584700,5.901270
324280.000000,6.467250,5.765830
324350.000000,6.347490,5.607200
324360.000000,6.347940,5.598420
324410.000000,6.440830,5.604220
324480.000000,6.742280,5.700040
324490.000000,6.799590,5.728420
324570.000000,7.294070,6.098600
324590.000000,7.412580,6.223860
324710.000000,7.860290,6.788680
324720.000000,7.881410,6.809420
324740.000000,7.921970,6.835270
324770.000000,7.988650,6.852900
324940.000000,8.535290,6.542800
324960.000000,8.601890,6.448230
324970.000000,8.634440,6.403390
325000.000000,8.730840,6.281960
325060.000000,8.924310,6.168640
325100.000000,9.071070,6.169120
325360.000000,10.214800,6.049790
326940.000000,9.064730,9.476660
327200.000000,7.923170,8.372950
327240.000000,7.803810,8.340250
327340.000000,7.543640,8.664360
327370.000000,7.435900,8.850010
327410.000000,7.276110,9.140750
328580.000000,6.336840,25.639100
328600.000000,6.273630,25.910700
328670.000000,5.999700,26.716900
328720.000000,5.811080,27.175700
329040.000000,6.742470,29.073800
329300.000000,7.264870,32.318800
334150.000000,21.990300,35.236000
336920.000000,19.485200,33.381900
336940.000000,19.434900,33.271100
338530.000000,12.485300,35.651300
338640.000000,12.035200,34.918400
338700.000000,11.772200,34.851100
338840.000000,10.879200,35.507800
338860.000000,10.651200,35.675500
338880.000000,10.403800,35.847000
338990.000000,8.991420,36.362900
339000.000000,8.869360,36.353100
339030.000000,8.509080,36.259800
339050.000000,8.270260,36.180400
339190.000000,6.780090,35.974000
339210.000000,6.627520,36.007700
339240.000000,6.427770,36.070200
339400.000000,5.723530,36.281400
339430.000000,5.657450,36.272800
339480.000000,5.586190,36.188000
339600.000000,5.536740,35.816000
339620.000000,5.547520,35.821900
339740.000000,5.871370,36.051700
339760.000000,5.954300,36.043000
339910.000000,6.288530,35.855300
339920.000000,6.293220,35.848100
340050.000000,6.287270,35.633800
340550.000000,6.472680,33.324800
340570.000000,6.390990,33.175600
340690.000000,5.928660,32.561500
340710.000000,5.918470,32.516100
340760.000000,6.012170,32.455300
340790.000000,6.143560,32.426300
340930.000000,6.995920,31.817500
340960.000000,7.221180,31.658100
341220.000000,9.469370,31.528200
343330.000000,23.250600,36.480700
346440.000000,15.055800,34.984700
347010.000000,10.754800,34.918500
347060.000000,10.438900,34.848100
347340.000000,9.764640,33.266700
347500.000000,8.743600,32.036100
347540.000000,8.683010,31.468800
348400.000000,11.606200,25.955700
